,GPS_point,Plot_size,_geolocation,_id,_notes,_submission_time,_uuid,area_in_hectare,crop_monsoon,crop_summer,crop_summer_001,crop_summer_1,crop_winter,crop_winter_001,crop_winter_1,deviceid,district,enum_name,harvest_date_mon,harvest_date_summ,harvest_date_winter,image,other_crop_monsoon,other_crop_summer,palika,plot_area,remarks,rounded_shape_area,shape,shape_area,sowing_date_mon,sowing_date_summ,sowing_date_winter,yield_mons,yield_summ,yield_summ_1,yield_winter,yield_winter_1,crop,yield,season
1311,28.6523221 80.4597231 127.0 3.115,Yes,"[28.6523221, 80.4597231]",365867445,[],2024-07-30T16:00:24,18ec235c-3073-4787-80bb-8b97c1003fe9,0.23800000000000002,rice,other_summer,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-01,,2024-03-30,1722311784467.jpg,,mustard,Punarbas,7.0,"tori dhan gahu
Antim ma thorai chhodiyako khet 1 katta jati ma aru bali lagayako thiyo baki ma 3 bali lagayako boundary gariyako ",2339.34,28.6526308392083 80.45994278043509 0.0 0.0;28.6519723746149 80.45907072722912 0.0 0.0;28.65184203461846 80.45919310301542 0.0 0.0;28.6524737260482 80.46009264886379 0.0 0.0;28.6526308392083 80.45994278043509 0.0 0.0,2339.3374796928456,2024-06-17,,2023-12-31,5882.35,1050.42,,2100.84,,mustard,1050.42,summer
1311,28.6523221 80.4597231 127.0 3.115,Yes,"[28.6523221, 80.4597231]",365867445,[],2024-07-30T16:00:24,18ec235c-3073-4787-80bb-8b97c1003fe9,0.23800000000000002,rice,other_summer,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-01,,2024-03-30,1722311784467.jpg,,mustard,Punarbas,7.0,"tori dhan gahu
Antim ma thorai chhodiyako khet 1 katta jati ma aru bali lagayako thiyo baki ma 3 bali lagayako boundary gariyako ",2339.34,28.6526308392083 80.45994278043509 0.0 0.0;28.6519723746149 80.45907072722912 0.0 0.0;28.65184203461846 80.45919310301542 0.0 0.0;28.6524737260482 80.46009264886379 0.0 0.0;28.6526308392083 80.45994278043509 0.0 0.0,2339.3374796928456,2024-06-17,,2023-12-31,5882.35,1050.42,,2100.84,,rice,5882.35,monsoon
1346,28.6003915 80.4859004 108.89999999999999 2.8,Yes,"[28.6003915, 80.4859004]",366216431,[],2024-07-31T13:54:16,b7a24651-a4ec-4ae6-8f95-e0baeb637dcb,0.30600000000000005,black_gram,fallow,,,wheat,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,2024-03-20,1722392792045.jpg,,,Punarbas,9.0,None,3096.85,28.5998555388016 80.48579692840576 0.0 0.0;28.599969458821533 80.48554815351963 0.0 0.0;28.60094910702222 80.48612248152494 0.0 0.0;28.600922614252315 80.48635248094797 0.0 0.0;28.5998555388016 80.48579692840576 0.0 0.0,3096.854030041908,,,2023-11-30,1862.75,,,4411.76,,wheat,4411.76,winter
1346,28.6003915 80.4859004 108.89999999999999 2.8,Yes,"[28.6003915, 80.4859004]",366216431,[],2024-07-31T13:54:16,b7a24651-a4ec-4ae6-8f95-e0baeb637dcb,0.30600000000000005,black_gram,fallow,,,wheat,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,2024-03-20,1722392792045.jpg,,,Punarbas,9.0,None,3096.85,28.5998555388016 80.48579692840576 0.0 0.0;28.599969458821533 80.48554815351963 0.0 0.0;28.60094910702222 80.48612248152494 0.0 0.0;28.600922614252315 80.48635248094797 0.0 0.0;28.5998555388016 80.48579692840576 0.0 0.0,3096.854030041908,,,2023-11-30,1862.75,,,4411.76,,fallow,,summer
1346,28.6003915 80.4859004 108.89999999999999 2.8,Yes,"[28.6003915, 80.4859004]",366216431,[],2024-07-31T13:54:16,b7a24651-a4ec-4ae6-8f95-e0baeb637dcb,0.30600000000000005,black_gram,fallow,,,wheat,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,2024-03-20,1722392792045.jpg,,,Punarbas,9.0,None,3096.85,28.5998555388016 80.48579692840576 0.0 0.0;28.599969458821533 80.48554815351963 0.0 0.0;28.60094910702222 80.48612248152494 0.0 0.0;28.600922614252315 80.48635248094797 0.0 0.0;28.5998555388016 80.48579692840576 0.0 0.0,3096.854030041908,,,2023-11-30,1862.75,,,4411.76,,black_gram,1862.75,monsoon
1347,28.6008664 80.4834848 114.3 2.1,Yes,"[28.6008664, 80.4834848]",366216449,[],2024-07-31T13:54:17,5120668f-49ac-4f21-9994-919fac916a59,0.068,grassland,grassland,,,potato,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,,1722393915811.jpg,,,Punarbas,2.0,None,640.97,28.6007274506416 80.48355426639318 0.0 0.0;28.600835482428668 80.48335511237383 0.0 0.0;28.601051545669634 80.48349257558584 0.0 0.0;28.600955877395663 80.48369575291872 0.0 0.0;28.6007274506416 80.48355426639318 0.0 0.0,640.9663428663348,,,,,,,6617.65,,potato,6617.65,winter
1347,28.6008664 80.4834848 114.3 2.1,Yes,"[28.6008664, 80.4834848]",366216449,[],2024-07-31T13:54:17,5120668f-49ac-4f21-9994-919fac916a59,0.068,grassland,grassland,,,potato,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,,1722393915811.jpg,,,Punarbas,2.0,None,640.97,28.6007274506416 80.48355426639318 0.0 0.0;28.600835482428668 80.48335511237383 0.0 0.0;28.601051545669634 80.48349257558584 0.0 0.0;28.600955877395663 80.48369575291872 0.0 0.0;28.6007274506416 80.48355426639318 0.0 0.0,640.9663428663348,,,,,,,6617.65,,grassland,,summer
1347,28.6008664 80.4834848 114.3 2.1,Yes,"[28.6008664, 80.4834848]",366216449,[],2024-07-31T13:54:17,5120668f-49ac-4f21-9994-919fac916a59,0.068,grassland,grassland,,,potato,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,,1722393915811.jpg,,,Punarbas,2.0,None,640.97,28.6007274506416 80.48355426639318 0.0 0.0;28.600835482428668 80.48335511237383 0.0 0.0;28.601051545669634 80.48349257558584 0.0 0.0;28.600955877395663 80.48369575291872 0.0 0.0;28.6007274506416 80.48355426639318 0.0 0.0,640.9663428663348,,,,,,,6617.65,,grassland,,monsoon
1348,28.6023852 80.4834781 122.2 3.8,Yes,"[28.6023852, 80.4834781]",366216470,[],2024-07-31T13:54:19,64994b70-8b2c-4b0c-9d32-0d88c9054515,0.136,black_gram,fallow,,,sugarcane,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,,1722394888073.jpg,,,Punarbas,4.0,None,1354.27,28.602474490576146 80.48381745815277 0.0 0.0; 28.602506281429715 80.48331219702959 0.0 0.0; 28.602308177157653 80.48318780958652 0.0 0.0; 28.602205739735282 80.48367127776146 0.0 0.0; 28.602474490576146 80.48381745815277 0.0 0.0,1354.270784134379,,,,1617.65,,,73529.41,,sugarcane,73529.41,winter
1348,28.6023852 80.4834781 122.2 3.8,Yes,"[28.6023852, 80.4834781]",366216470,[],2024-07-31T13:54:19,64994b70-8b2c-4b0c-9d32-0d88c9054515,0.136,black_gram,fallow,,,sugarcane,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,,1722394888073.jpg,,,Punarbas,4.0,None,1354.27,28.602474490576146 80.48381745815277 0.0 0.0; 28.602506281429715 80.48331219702959 0.0 0.0; 28.602308177157653 80.48318780958652 0.0 0.0; 28.602205739735282 80.48367127776146 0.0 0.0; 28.602474490576146 80.48381745815277 0.0 0.0,1354.270784134379,,,,1617.65,,,73529.41,,fallow,,summer
1348,28.6023852 80.4834781 122.2 3.8,Yes,"[28.6023852, 80.4834781]",366216470,[],2024-07-31T13:54:19,64994b70-8b2c-4b0c-9d32-0d88c9054515,0.136,black_gram,fallow,,,sugarcane,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,,1722394888073.jpg,,,Punarbas,4.0,None,1354.27,28.602474490576146 80.48381745815277 0.0 0.0; 28.602506281429715 80.48331219702959 0.0 0.0; 28.602308177157653 80.48318780958652 0.0 0.0; 28.602205739735282 80.48367127776146 0.0 0.0; 28.602474490576146 80.48381745815277 0.0 0.0,1354.270784134379,,,,1617.65,,,73529.41,,black_gram,1617.65,monsoon
1349,28.6027619 80.4791696 101.7 4.5,Yes,"[28.6027619, 80.4791696]",366216490,[],2024-07-31T13:54:23,06c619c4-e53d-46c3-a0f7-7299228c0a11,0.35700000000000004,sugarcane,sugarcane,,,sugarcane,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,,1722399513666.jpg,,,Punarbas,10.5,None,3662.42,28.60263786013801 80.4795628041029 0.0 0.0; 28.60232995981507 80.47937739640474 0.0 0.0; 28.602727934058095 80.47849461436272 0.0 0.0; 28.603021115302475 80.47865554690361 0.0 0.0; 28.60263786013801 80.4795628041029 0.0 0.0,3662.4245228490236,,,,102941.18,102941.18,,102941.18,,sugarcane,102941.18,winter
1349,28.6027619 80.4791696 101.7 4.5,Yes,"[28.6027619, 80.4791696]",366216490,[],2024-07-31T13:54:23,06c619c4-e53d-46c3-a0f7-7299228c0a11,0.35700000000000004,sugarcane,sugarcane,,,sugarcane,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,,1722399513666.jpg,,,Punarbas,10.5,None,3662.42,28.60263786013801 80.4795628041029 0.0 0.0; 28.60232995981507 80.47937739640474 0.0 0.0; 28.602727934058095 80.47849461436272 0.0 0.0; 28.603021115302475 80.47865554690361 0.0 0.0; 28.60263786013801 80.4795628041029 0.0 0.0,3662.4245228490236,,,,102941.18,102941.18,,102941.18,,sugarcane,102941.18,summer
1349,28.6027619 80.4791696 101.7 4.5,Yes,"[28.6027619, 80.4791696]",366216490,[],2024-07-31T13:54:23,06c619c4-e53d-46c3-a0f7-7299228c0a11,0.35700000000000004,sugarcane,sugarcane,,,sugarcane,,,collect:TJhDISKBXoE00Jsq,Kanchanpur,Chhatra Shahi,,,,1722399513666.jpg,,,Punarbas,10.5,None,3662.42,28.60263786013801 80.4795628041029 0.0 0.0; 28.60232995981507 80.47937739640474 0.0 0.0; 28.602727934058095 80.47849461436272 0.0 0.0; 28.603021115302475 80.47865554690361 0.0 0.0; 28.60263786013801 80.4795628041029 0.0 0.0,3662.4245228490236,,,,102941.18,102941.18,,102941.18,,sugarcane,102941.18,monsoon
1350,28.6015721 80.4915823 117.0 4.3,Yes,"[28.6015721, 80.4915823]",366221869,[],2024-07-31T14:06:06,9beef2ea-2672-4902-b504-f3c39a88fad2,0.30600000000000005,banana,banana,,,banana,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1722393080960.jpg,,,Punarbas,9.0,kera,3032.32,28.601300577137373 80.49131155014038 0.0 0.0;28.601216389260404 80.49152981489897 0.0 0.0;28.60233761318011 80.49218192696571 0.0 0.0;28.60235203682809 80.49214169383049 0.0 0.0;28.60239501340014 80.4921517521143 0.0 0.0;28.60244534895191 80.49202736467123 0.0 0.0;28.601300577137373 80.49131155014038 0.0 0.0,3032.3193393162164,,,,25735.29,25735.29,,25735.29,,banana,25735.29,winter
1350,28.6015721 80.4915823 117.0 4.3,Yes,"[28.6015721, 80.4915823]",366221869,[],2024-07-31T14:06:06,9beef2ea-2672-4902-b504-f3c39a88fad2,0.30600000000000005,banana,banana,,,banana,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1722393080960.jpg,,,Punarbas,9.0,kera,3032.32,28.601300577137373 80.49131155014038 0.0 0.0;28.601216389260404 80.49152981489897 0.0 0.0;28.60233761318011 80.49218192696571 0.0 0.0;28.60235203682809 80.49214169383049 0.0 0.0;28.60239501340014 80.4921517521143 0.0 0.0;28.60244534895191 80.49202736467123 0.0 0.0;28.601300577137373 80.49131155014038 0.0 0.0,3032.3193393162164,,,,25735.29,25735.29,,25735.29,,banana,25735.29,summer
1350,28.6015721 80.4915823 117.0 4.3,Yes,"[28.6015721, 80.4915823]",366221869,[],2024-07-31T14:06:06,9beef2ea-2672-4902-b504-f3c39a88fad2,0.30600000000000005,banana,banana,,,banana,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,,1722393080960.jpg,,,Punarbas,9.0,kera,3032.32,28.601300577137373 80.49131155014038 0.0 0.0;28.601216389260404 80.49152981489897 0.0 0.0;28.60233761318011 80.49218192696571 0.0 0.0;28.60235203682809 80.49214169383049 0.0 0.0;28.60239501340014 80.4921517521143 0.0 0.0;28.60244534895191 80.49202736467123 0.0 0.0;28.601300577137373 80.49131155014038 0.0 0.0,3032.3193393162164,,,,25735.29,25735.29,,25735.29,,banana,25735.29,monsoon
1351,28.6014156 80.4970368 121.0 4.55,Yes,"[28.6014156, 80.4970368]",366221886,[],2024-07-31T14:06:08,f1498b2e-f112-4c0f-af7c-db7a4033d5eb,0.5950000000000001,rice,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-08,,2024-03-30,1722395934500.jpg,,,Punarbas,17.5,dhan gahu,5967.37,28.60164821936958 80.4962270334363 0.0 0.0;28.600627660963042 80.49841202795506 0.0 0.0;28.60082841768303 80.4985186457634 0.0 0.0;28.60184279254706 80.49635343253613 0.0 0.0;28.60164821936958 80.4962270334363 0.0 0.0,5967.374097023445,2024-07-06,,2023-11-28,5000,,,3949.58,,wheat,3949.58,winter
1351,28.6014156 80.4970368 121.0 4.55,Yes,"[28.6014156, 80.4970368]",366221886,[],2024-07-31T14:06:08,f1498b2e-f112-4c0f-af7c-db7a4033d5eb,0.5950000000000001,rice,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-08,,2024-03-30,1722395934500.jpg,,,Punarbas,17.5,dhan gahu,5967.37,28.60164821936958 80.4962270334363 0.0 0.0;28.600627660963042 80.49841202795506 0.0 0.0;28.60082841768303 80.4985186457634 0.0 0.0;28.60184279254706 80.49635343253613 0.0 0.0;28.60164821936958 80.4962270334363 0.0 0.0,5967.374097023445,2024-07-06,,2023-11-28,5000,,,3949.58,,fallow,,summer
1351,28.6014156 80.4970368 121.0 4.55,Yes,"[28.6014156, 80.4970368]",366221886,[],2024-07-31T14:06:08,f1498b2e-f112-4c0f-af7c-db7a4033d5eb,0.5950000000000001,rice,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,2024-10-08,,2024-03-30,1722395934500.jpg,,,Punarbas,17.5,dhan gahu,5967.37,28.60164821936958 80.4962270334363 0.0 0.0;28.600627660963042 80.49841202795506 0.0 0.0;28.60082841768303 80.4985186457634 0.0 0.0;28.60184279254706 80.49635343253613 0.0 0.0;28.60164821936958 80.4962270334363 0.0 0.0,5967.374097023445,2024-07-06,,2023-11-28,5000,,,3949.58,,rice,5000,monsoon
1352,28.6007827 80.4782171 120.0 4.8,Yes,"[28.6007827, 80.4782171]",366221912,[],2024-07-31T14:06:09,5b3d97eb-f549-469f-abf8-aee646f0c264,0.34,black_gram,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,2024-03-28,1722400395584.jpg,,,Punarbas,10.0,Black gram gahu,3344.08,28.60072038588871 80.47875713557005 0.0 0.0;28.600879637078044 80.47847516834736 0.0 0.0;28.60117105729871 80.47783881425858 0.0 0.0;28.60094822392999 80.47768659889698 0.0 0.0;28.60072862810037 80.47809228301048 0.0 0.0;28.600452513657988 80.47856535762548 0.0 0.0;28.60072038588871 80.47875713557005 0.0 0.0,3344.0757015580484,,,2023-11-23,441.18,,,2205.88,,wheat,2205.88,winter
1352,28.6007827 80.4782171 120.0 4.8,Yes,"[28.6007827, 80.4782171]",366221912,[],2024-07-31T14:06:09,5b3d97eb-f549-469f-abf8-aee646f0c264,0.34,black_gram,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,2024-03-28,1722400395584.jpg,,,Punarbas,10.0,Black gram gahu,3344.08,28.60072038588871 80.47875713557005 0.0 0.0;28.600879637078044 80.47847516834736 0.0 0.0;28.60117105729871 80.47783881425858 0.0 0.0;28.60094822392999 80.47768659889698 0.0 0.0;28.60072862810037 80.47809228301048 0.0 0.0;28.600452513657988 80.47856535762548 0.0 0.0;28.60072038588871 80.47875713557005 0.0 0.0,3344.0757015580484,,,2023-11-23,441.18,,,2205.88,,fallow,,summer
1352,28.6007827 80.4782171 120.0 4.8,Yes,"[28.6007827, 80.4782171]",366221912,[],2024-07-31T14:06:09,5b3d97eb-f549-469f-abf8-aee646f0c264,0.34,black_gram,fallow,,,wheat,,,collect:obieNJSwsSDAHkok,Kanchanpur,Bimal Paudyal,,,2024-03-28,1722400395584.jpg,,,Punarbas,10.0,Black gram gahu,3344.08,28.60072038588871 80.47875713557005 0.0 0.0;28.600879637078044 80.47847516834736 0.0 0.0;28.60117105729871 80.47783881425858 0.0 0.0;28.60094822392999 80.47768659889698 0.0 0.0;28.60072862810037 80.47809228301048 0.0 0.0;28.600452513657988 80.47856535762548 0.0 0.0;28.60072038588871 80.47875713557005 0.0 0.0,3344.0757015580484,,,2023-11-23,441.18,,,2205.88,,black_gram,441.18,monsoon
1356,28.606792 80.4863878 122.837158203125 3.904,Yes,"[28.606792, 80.4863878]",366254171,[],2024-07-31T15:18:27,bbc55c03-628b-4e88-834c-a07918f06245,0.255,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-06,,2024-03-30,1722393091368.jpg,,,Punarbas,7.5,,2580.8,28.60660928132556 80.48619456589222 0.0 0.0; 28.606541286865664 80.48648055642843 0.0 0.0; 28.60736192701762 80.48656973987818 0.0 0.0; 28.607396954198553 80.4862767085433 0.0 0.0; 28.60660928132556 80.48619456589222 0.0 0.0,2580.800732408449,2024-07-05,,2023-11-21,6274.51,,,5098.04,,wheat,5098.04,winter
1356,28.606792 80.4863878 122.837158203125 3.904,Yes,"[28.606792, 80.4863878]",366254171,[],2024-07-31T15:18:27,bbc55c03-628b-4e88-834c-a07918f06245,0.255,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-06,,2024-03-30,1722393091368.jpg,,,Punarbas,7.5,,2580.8,28.60660928132556 80.48619456589222 0.0 0.0; 28.606541286865664 80.48648055642843 0.0 0.0; 28.60736192701762 80.48656973987818 0.0 0.0; 28.607396954198553 80.4862767085433 0.0 0.0; 28.60660928132556 80.48619456589222 0.0 0.0,2580.800732408449,2024-07-05,,2023-11-21,6274.51,,,5098.04,,fallow,,summer
1356,28.606792 80.4863878 122.837158203125 3.904,Yes,"[28.606792, 80.4863878]",366254171,[],2024-07-31T15:18:27,bbc55c03-628b-4e88-834c-a07918f06245,0.255,rice,fallow,,,wheat,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-06,,2024-03-30,1722393091368.jpg,,,Punarbas,7.5,,2580.8,28.60660928132556 80.48619456589222 0.0 0.0; 28.606541286865664 80.48648055642843 0.0 0.0; 28.60736192701762 80.48656973987818 0.0 0.0; 28.607396954198553 80.4862767085433 0.0 0.0; 28.60660928132556 80.48619456589222 0.0 0.0,2580.800732408449,2024-07-05,,2023-11-21,6274.51,,,5098.04,,rice,6274.51,monsoon
1357,28.6056989 80.4906479 116.058837890625 4.866,Yes,"[28.6056989, 80.4906479]",366254179,[],2024-07-31T15:18:29,6c66a046-f99a-4226-9532-bcdc65c6894c,0.051000000000000004,rice,maize,,,potato,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-16,2024-06-02,,1722394083364.jpg,,,Punarbas,1.5,,530.98,28.60555227156494 80.49054946750402 0.0 0.0;28.605546678892424 80.49081265926361 0.0 0.0;28.60572947082426 80.49082674086094 0.0 0.0;28.60575066407113 80.49058098345995 0.0 0.0;28.60555227156494 80.49054946750402 0.0 0.0,530.9765227545553,2024-07-06,2024-03-04,,2941.18,1666.67,,1960.78,,potato,1960.78,winter
1357,28.6056989 80.4906479 116.058837890625 4.866,Yes,"[28.6056989, 80.4906479]",366254179,[],2024-07-31T15:18:29,6c66a046-f99a-4226-9532-bcdc65c6894c,0.051000000000000004,rice,maize,,,potato,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-16,2024-06-02,,1722394083364.jpg,,,Punarbas,1.5,,530.98,28.60555227156494 80.49054946750402 0.0 0.0;28.605546678892424 80.49081265926361 0.0 0.0;28.60572947082426 80.49082674086094 0.0 0.0;28.60575066407113 80.49058098345995 0.0 0.0;28.60555227156494 80.49054946750402 0.0 0.0,530.9765227545553,2024-07-06,2024-03-04,,2941.18,1666.67,,1960.78,,maize,1666.67,summer
1357,28.6056989 80.4906479 116.058837890625 4.866,Yes,"[28.6056989, 80.4906479]",366254179,[],2024-07-31T15:18:29,6c66a046-f99a-4226-9532-bcdc65c6894c,0.051000000000000004,rice,maize,,,potato,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-16,2024-06-02,,1722394083364.jpg,,,Punarbas,1.5,,530.98,28.60555227156494 80.49054946750402 0.0 0.0;28.605546678892424 80.49081265926361 0.0 0.0;28.60572947082426 80.49082674086094 0.0 0.0;28.60575066407113 80.49058098345995 0.0 0.0;28.60555227156494 80.49054946750402 0.0 0.0,530.9765227545553,2024-07-06,2024-03-04,,2941.18,1666.67,,1960.78,,rice,2941.18,monsoon
1358,28.6005814 80.4932308 97.67413330078125 4.543,Yes,"[28.6005814, 80.4932308]",366254188,[],2024-07-31T15:18:30,258dd891-377a-48a6-8e9b-9192d5708b9a,0.051000000000000004,rice,other_summer,,,potato,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-26,,,1722401720890.jpg,,onion,Punarbas,1.5,Potato katrik ma lagako falgun ma nikalera onion lagako jeth ma nikaleko.,533.82,28.600792505218774 80.49309588968754 0.0 0.0; 28.600618535648465 80.49299195408821 0.0 0.0; 28.600521689519244 80.4932065308094 0.0 0.0; 28.600720091523996 80.49331281334162 0.0 0.0; 28.600792505218774 80.49309588968754 0.0 0.0,533.817033437914,2024-06-23,,,5882.35,1960.78,,3921.57,,potato,3921.57,winter
1358,28.6005814 80.4932308 97.67413330078125 4.543,Yes,"[28.6005814, 80.4932308]",366254188,[],2024-07-31T15:18:30,258dd891-377a-48a6-8e9b-9192d5708b9a,0.051000000000000004,rice,other_summer,,,potato,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-26,,,1722401720890.jpg,,onion,Punarbas,1.5,Potato katrik ma lagako falgun ma nikalera onion lagako jeth ma nikaleko.,533.82,28.600792505218774 80.49309588968754 0.0 0.0; 28.600618535648465 80.49299195408821 0.0 0.0; 28.600521689519244 80.4932065308094 0.0 0.0; 28.600720091523996 80.49331281334162 0.0 0.0; 28.600792505218774 80.49309588968754 0.0 0.0,533.817033437914,2024-06-23,,,5882.35,1960.78,,3921.57,,onion,1960.78,summer
1358,28.6005814 80.4932308 97.67413330078125 4.543,Yes,"[28.6005814, 80.4932308]",366254188,[],2024-07-31T15:18:30,258dd891-377a-48a6-8e9b-9192d5708b9a,0.051000000000000004,rice,other_summer,,,potato,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,2024-10-26,,,1722401720890.jpg,,onion,Punarbas,1.5,Potato katrik ma lagako falgun ma nikalera onion lagako jeth ma nikaleko.,533.82,28.600792505218774 80.49309588968754 0.0 0.0; 28.600618535648465 80.49299195408821 0.0 0.0; 28.600521689519244 80.4932065308094 0.0 0.0; 28.600720091523996 80.49331281334162 0.0 0.0; 28.600792505218774 80.49309588968754 0.0 0.0,533.817033437914,2024-06-23,,,5882.35,1960.78,,3921.57,,rice,5882.35,monsoon
1359,28.6006294 80.4921485 127.713134765625 4.771,Yes,"[28.6006294, 80.4921485]",366254197,[],2024-07-31T15:18:31,8d298fd5-f91f-42af-a010-6cea0a2e0bbc,0.5950000000000001,sugarcane,sugarcane,,,sugarcane,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1722402230269.jpg,,,Punarbas,17.5,,5990.53,28.60061883001348 80.49196399748325 0.0 0.0; 28.60056025136255 80.49239818006754 0.0 0.0; 28.6016579333189 80.49315623939037 0.0 0.0; 28.60171651135792 80.49266505986452 0.0 0.0; 28.60061883001348 80.49196399748325 0.0 0.0,5990.527736664624,,,,75630.25,75630.25,,75630.25,,sugarcane,75630.25,winter
1359,28.6006294 80.4921485 127.713134765625 4.771,Yes,"[28.6006294, 80.4921485]",366254197,[],2024-07-31T15:18:31,8d298fd5-f91f-42af-a010-6cea0a2e0bbc,0.5950000000000001,sugarcane,sugarcane,,,sugarcane,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1722402230269.jpg,,,Punarbas,17.5,,5990.53,28.60061883001348 80.49196399748325 0.0 0.0; 28.60056025136255 80.49239818006754 0.0 0.0; 28.6016579333189 80.49315623939037 0.0 0.0; 28.60171651135792 80.49266505986452 0.0 0.0; 28.60061883001348 80.49196399748325 0.0 0.0,5990.527736664624,,,,75630.25,75630.25,,75630.25,,sugarcane,75630.25,summer
1359,28.6006294 80.4921485 127.713134765625 4.771,Yes,"[28.6006294, 80.4921485]",366254197,[],2024-07-31T15:18:31,8d298fd5-f91f-42af-a010-6cea0a2e0bbc,0.5950000000000001,sugarcane,sugarcane,,,sugarcane,,,collect:2P6hKkOefcmLcH80,Kanchanpur,Dejina Thapa,,,,1722402230269.jpg,,,Punarbas,17.5,,5990.53,28.60061883001348 80.49196399748325 0.0 0.0; 28.60056025136255 80.49239818006754 0.0 0.0; 28.6016579333189 80.49315623939037 0.0 0.0; 28.60171651135792 80.49266505986452 0.0 0.0; 28.60061883001348 80.49196399748325 0.0 0.0,5990.527736664624,,,,75630.25,75630.25,,75630.25,,sugarcane,75630.25,monsoon
1375,28.606496 80.491291 123.8 4.4,Yes,"[28.606496, 80.491291]",366452153,[],2024-08-01T06:58:28,d6128da4-8a3c-4391-94c3-01287d072cfe,0.068,rice,maize,,,potato,,,collect:SU2iI1iGrB89pMpV,Kanchanpur,Urmila Parajuli,2024-09-26,2024-06-04,,1722394248404.jpg,,,Punarbas,2.0,Hiloma bhasiyera bich ma jana mildaina bhanera responded le bhannu vayekole ali ora bata gps liyeko,610.56,28.606551000362636 80.49111105501652 0.0 0.0; 28.606388519931656 80.4911258071661 0.0 0.0; 28.60639852779156 80.49147617071867 0.0 0.0; 28.60654864557557 80.49147851765156 0.0 0.0; 28.606551000362636 80.49111105501652 0.0 0.0,610.557020146812,2024-06-28,2024-02-20,,4411.76,4411.76,,5882.35,,potato,5882.35,winter
