,GPS_point,Plot_size,_geolocation,_id,_notes,_submission_time,_uuid,area_in_hectare,crop_monsoon,crop_summer,crop_summer_001,crop_summer_1,crop_winter,crop_winter_001,crop_winter_1,deviceid,district,enum_name,harvest_date_mon,harvest_date_summ,harvest_date_winter,image,other_crop_monsoon,other_crop_summer,palika,plot_area,remarks,rounded_shape_area,shape,shape_area,sowing_date_mon,sowing_date_summ,sowing_date_winter,yield_mons,yield_summ,yield_summ_1,yield_winter,yield_winter_1,crop,yield,season
1159,28.5432432 81.0727724 97.197021484375 3.79,Yes,"[28.5432432, 81.0727724]",365400482,[],2024-07-29T14:08:55,1a883fbf-76b4-461e-929e-5568b53d5687,0.17,rice,multiple_crops,vegetables,vegetables,multiple_crops_1,vegetables,vegetables,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-09-22,,,1722236673985.jpg,,,Janaki,5.0,,822.21,28.543118045047564 81.07262000441551 0.0 0.0; 28.543052071220572 81.07272762805223 0.0 0.0; 28.543295644028284 81.07290532439947 0.0 0.0; 28.543254115935234 81.07301630079746 0.0 0.0; 28.543379583740847 81.07310447841883 0.0 0.0; 28.54347854415814 81.07287883758545 0.0 0.0; 28.543118045047564 81.07262000441551 0.0 0.0,822.2050699525738,2024-06-27,,,7058.82,8823.53,2941.18,21176.47,5882.35,rice,7058.82,monsoon
1160,28.5404759 81.0867188 98.82916259765625 3.79,Yes,"[28.5404759, 81.0867188]",365400492,[],2024-07-29T14:08:57,0713e074-6dbb-4d81-80d1-a4689513906f,0.544,banana,banana,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,2024-03-02,1722238886228.jpg,,,Janaki,16.0,,3885.66,28.54023783669015 81.08674854040146 0.0 0.0; 28.54058921513508 81.08614973723888 0.0 0.0; 28.54075827693657 81.08630631119013 0.0 0.0; 28.540841629606444 81.08649976551533 0.0 0.0; 28.540671684340424 81.08726553618908 0.0 0.0; 28.54023783669015 81.08674854040146 0.0 0.0,3885.6645555936657,,,2023-10-31,11029.41,11029.41,,1654.41,,wheat,1654.41,winter
1160,28.5404759 81.0867188 98.82916259765625 3.79,Yes,"[28.5404759, 81.0867188]",365400492,[],2024-07-29T14:08:57,0713e074-6dbb-4d81-80d1-a4689513906f,0.544,banana,banana,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,2024-03-02,1722238886228.jpg,,,Janaki,16.0,,3885.66,28.54023783669015 81.08674854040146 0.0 0.0; 28.54058921513508 81.08614973723888 0.0 0.0; 28.54075827693657 81.08630631119013 0.0 0.0; 28.540841629606444 81.08649976551533 0.0 0.0; 28.540671684340424 81.08726553618908 0.0 0.0; 28.54023783669015 81.08674854040146 0.0 0.0,3885.6645555936657,,,2023-10-31,11029.41,11029.41,,1654.41,,banana,11029.41,summer
1160,28.5404759 81.0867188 98.82916259765625 3.79,Yes,"[28.5404759, 81.0867188]",365400492,[],2024-07-29T14:08:57,0713e074-6dbb-4d81-80d1-a4689513906f,0.544,banana,banana,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,,,2024-03-02,1722238886228.jpg,,,Janaki,16.0,,3885.66,28.54023783669015 81.08674854040146 0.0 0.0; 28.54058921513508 81.08614973723888 0.0 0.0; 28.54075827693657 81.08630631119013 0.0 0.0; 28.540841629606444 81.08649976551533 0.0 0.0; 28.540671684340424 81.08726553618908 0.0 0.0; 28.54023783669015 81.08674854040146 0.0 0.0,3885.6645555936657,,,2023-10-31,11029.41,11029.41,,1654.41,,banana,11029.41,monsoon
1161,28.5414897 81.0901111 102.89501953125 4.344,Yes,"[28.5414897, 81.0901111]",365400499,[],2024-07-29T14:08:58,2d221767-37d5-4332-bac0-946be575d14c,0.51,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-24,2024-05-27,,1722239844042.jpg,,,Janaki,15.0,,5237.34,28.541329079411803 81.08958397060633 0.0 0.0; 28.541849219737717 81.08995109796524 0.0 0.0; 28.541478995544935 81.09064511954784 0.0 0.0; 28.54099478628377 81.09032157808542 0.0 0.0; 28.541329079411803 81.08958397060633 0.0 0.0,5237.33896122839,2024-06-27,2024-03-01,,4313.73,2941.18,,2549.02,,mustard,2549.02,winter
1161,28.5414897 81.0901111 102.89501953125 4.344,Yes,"[28.5414897, 81.0901111]",365400499,[],2024-07-29T14:08:58,2d221767-37d5-4332-bac0-946be575d14c,0.51,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-24,2024-05-27,,1722239844042.jpg,,,Janaki,15.0,,5237.34,28.541329079411803 81.08958397060633 0.0 0.0; 28.541849219737717 81.08995109796524 0.0 0.0; 28.541478995544935 81.09064511954784 0.0 0.0; 28.54099478628377 81.09032157808542 0.0 0.0; 28.541329079411803 81.08958397060633 0.0 0.0,5237.33896122839,2024-06-27,2024-03-01,,4313.73,2941.18,,2549.02,,maize,2941.18,summer
1161,28.5414897 81.0901111 102.89501953125 4.344,Yes,"[28.5414897, 81.0901111]",365400499,[],2024-07-29T14:08:58,2d221767-37d5-4332-bac0-946be575d14c,0.51,rice,maize,,,mustard,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-24,2024-05-27,,1722239844042.jpg,,,Janaki,15.0,,5237.34,28.541329079411803 81.08958397060633 0.0 0.0; 28.541849219737717 81.08995109796524 0.0 0.0; 28.541478995544935 81.09064511954784 0.0 0.0; 28.54099478628377 81.09032157808542 0.0 0.0; 28.541329079411803 81.08958397060633 0.0 0.0,5237.33896122839,2024-06-27,2024-03-01,,4313.73,2941.18,,2549.02,,rice,4313.73,monsoon
1162,28.5445708 81.091371 94.5880126953125 3.375,Yes,"[28.5445708, 81.091371]",365400511,[],2024-07-29T14:09:00,4f36c154-80d4-408a-9c85-b24794c1680e,0.136,rice,maize,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,2024-06-11,,1722240687667.jpg,,,Janaki,4.0,,1465.79,28.5443715399095 81.09141323715448 0.0 0.0; 28.544659876960328 81.09160367399454 0.0 0.0; 28.544938788555726 81.09112691134214 0.0 0.0; 28.544798302026077 81.09100420027971 0.0 0.0; 28.544603328796036 81.09134651720524 0.0 0.0; 28.544467848695582 81.09123352915049 0.0 0.0; 28.5443715399095 81.09141323715448 0.0 0.0,1465.7877366784098,2024-06-27,2024-02-05,,4411.76,3676.47,,2205.88,735.29,lentil,2205.88,winter
1162,28.5445708 81.091371 94.5880126953125 3.375,Yes,"[28.5445708, 81.091371]",365400511,[],2024-07-29T14:09:00,4f36c154-80d4-408a-9c85-b24794c1680e,0.136,rice,maize,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,2024-06-11,,1722240687667.jpg,,,Janaki,4.0,,1465.79,28.5443715399095 81.09141323715448 0.0 0.0; 28.544659876960328 81.09160367399454 0.0 0.0; 28.544938788555726 81.09112691134214 0.0 0.0; 28.544798302026077 81.09100420027971 0.0 0.0; 28.544603328796036 81.09134651720524 0.0 0.0; 28.544467848695582 81.09123352915049 0.0 0.0; 28.5443715399095 81.09141323715448 0.0 0.0,1465.7877366784098,2024-06-27,2024-02-05,,4411.76,3676.47,,2205.88,735.29,mustard,735.29,winter
1162,28.5445708 81.091371 94.5880126953125 3.375,Yes,"[28.5445708, 81.091371]",365400511,[],2024-07-29T14:09:00,4f36c154-80d4-408a-9c85-b24794c1680e,0.136,rice,maize,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,2024-06-11,,1722240687667.jpg,,,Janaki,4.0,,1465.79,28.5443715399095 81.09141323715448 0.0 0.0; 28.544659876960328 81.09160367399454 0.0 0.0; 28.544938788555726 81.09112691134214 0.0 0.0; 28.544798302026077 81.09100420027971 0.0 0.0; 28.544603328796036 81.09134651720524 0.0 0.0; 28.544467848695582 81.09123352915049 0.0 0.0; 28.5443715399095 81.09141323715448 0.0 0.0,1465.7877366784098,2024-06-27,2024-02-05,,4411.76,3676.47,,2205.88,735.29,maize,3676.47,summer
1162,28.5445708 81.091371 94.5880126953125 3.375,Yes,"[28.5445708, 81.091371]",365400511,[],2024-07-29T14:09:00,4f36c154-80d4-408a-9c85-b24794c1680e,0.136,rice,maize,,,multiple_crops_1,mustard,lentil,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-14,2024-06-11,,1722240687667.jpg,,,Janaki,4.0,,1465.79,28.5443715399095 81.09141323715448 0.0 0.0; 28.544659876960328 81.09160367399454 0.0 0.0; 28.544938788555726 81.09112691134214 0.0 0.0; 28.544798302026077 81.09100420027971 0.0 0.0; 28.544603328796036 81.09134651720524 0.0 0.0; 28.544467848695582 81.09123352915049 0.0 0.0; 28.5443715399095 81.09141323715448 0.0 0.0,1465.7877366784098,2024-06-27,2024-02-05,,4411.76,3676.47,,2205.88,735.29,rice,4411.76,monsoon
1163,28.5452345 81.0937588 104.8695068359375 3.79,Yes,"[28.5452345, 81.0937588]",365400520,[],2024-07-29T14:09:01,8412637a-d448-461b-b443-87e081a41e0e,1.0155,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-13,,2024-03-27,1722241359514.jpg,,,Janaki,1.5,,12809.63,28.54509488447999 81.09300345182419 0.0 0.0; 28.545662718268254 81.09384432435036 0.0 0.0; 28.544974720090867 81.09470497816801 0.0 0.0; 28.54427729269413 81.09387617558241 0.0 0.0; 28.54509488447999 81.09300345182419 0.0 0.0,12809.62915651076,2024-06-27,,2023-11-30,4431.31,,,2954.21,,wheat,2954.21,winter
1163,28.5452345 81.0937588 104.8695068359375 3.79,Yes,"[28.5452345, 81.0937588]",365400520,[],2024-07-29T14:09:01,8412637a-d448-461b-b443-87e081a41e0e,1.0155,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-13,,2024-03-27,1722241359514.jpg,,,Janaki,1.5,,12809.63,28.54509488447999 81.09300345182419 0.0 0.0; 28.545662718268254 81.09384432435036 0.0 0.0; 28.544974720090867 81.09470497816801 0.0 0.0; 28.54427729269413 81.09387617558241 0.0 0.0; 28.54509488447999 81.09300345182419 0.0 0.0,12809.62915651076,2024-06-27,,2023-11-30,4431.31,,,2954.21,,fallow,,summer
1163,28.5452345 81.0937588 104.8695068359375 3.79,Yes,"[28.5452345, 81.0937588]",365400520,[],2024-07-29T14:09:01,8412637a-d448-461b-b443-87e081a41e0e,1.0155,rice,fallow,,,wheat,,,collect:YftIQibMXtwvIhQ1,Kailali,Karuna Phoju,2024-10-13,,2024-03-27,1722241359514.jpg,,,Janaki,1.5,,12809.63,28.54509488447999 81.09300345182419 0.0 0.0; 28.545662718268254 81.09384432435036 0.0 0.0; 28.544974720090867 81.09470497816801 0.0 0.0; 28.54427729269413 81.09387617558241 0.0 0.0; 28.54509488447999 81.09300345182419 0.0 0.0,12809.62915651076,2024-06-27,,2023-11-30,4431.31,,,2954.21,,rice,4431.31,monsoon
1208,28.5996082 81.1015326 117.1138916015625 4.999,Yes,"[28.5996082, 81.1015326]",365687692,[],2024-07-30T09:30:09,b52a40fd-8396-4f20-a9b4-341d240b3f87,0.10200000000000001,rice,fallow,,,wheat,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-14,,2024-03-30,1722307539850.jpg,,,Janaki,3.0,No,1446,28.599580599536818 81.10133372247219 0.0 0.0;28.599818448535913 81.1016234010458 0.0 0.0;28.599570885395465 81.10191240906715 0.0 0.0;28.599357762795538 81.10170386731625 0.0 0.0;28.599580599536818 81.10133372247219 0.0 0.0,1445.9996414072866,2024-06-12,,2023-12-07,4901.96,,,4901.96,,wheat,4901.96,winter
1208,28.5996082 81.1015326 117.1138916015625 4.999,Yes,"[28.5996082, 81.1015326]",365687692,[],2024-07-30T09:30:09,b52a40fd-8396-4f20-a9b4-341d240b3f87,0.10200000000000001,rice,fallow,,,wheat,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-14,,2024-03-30,1722307539850.jpg,,,Janaki,3.0,No,1446,28.599580599536818 81.10133372247219 0.0 0.0;28.599818448535913 81.1016234010458 0.0 0.0;28.599570885395465 81.10191240906715 0.0 0.0;28.599357762795538 81.10170386731625 0.0 0.0;28.599580599536818 81.10133372247219 0.0 0.0,1445.9996414072866,2024-06-12,,2023-12-07,4901.96,,,4901.96,,fallow,,summer
1208,28.5996082 81.1015326 117.1138916015625 4.999,Yes,"[28.5996082, 81.1015326]",365687692,[],2024-07-30T09:30:09,b52a40fd-8396-4f20-a9b4-341d240b3f87,0.10200000000000001,rice,fallow,,,wheat,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-14,,2024-03-30,1722307539850.jpg,,,Janaki,3.0,No,1446,28.599580599536818 81.10133372247219 0.0 0.0;28.599818448535913 81.1016234010458 0.0 0.0;28.599570885395465 81.10191240906715 0.0 0.0;28.599357762795538 81.10170386731625 0.0 0.0;28.599580599536818 81.10133372247219 0.0 0.0,1445.9996414072866,2024-06-12,,2023-12-07,4901.96,,,4901.96,,rice,4901.96,monsoon
1209,28.5979548 81.0986014 99.612060546875 4.543,Yes,"[28.5979548, 81.0986014]",365687721,[],2024-07-30T09:30:13,29eef972-97d0-4244-a942-7841e251e1d1,0.17,rice,fallow,,,other_winter,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-14,,,1722309255982.jpg,,,Janaki,5.0,No,1640.86,28.597946844958088 81.09835010021925 0.0 0.0;28.598195883783188 81.09856903553009 0.0 0.0;28.597950083055363 81.09895024448633 0.0 0.0;28.597694273064658 81.09875041991472 0.0 0.0;28.597946844958088 81.09835010021925 0.0 0.0,1640.8577522130345,2024-06-24,,,5882.35,,,882.35,,other_winter,882.35,winter
1209,28.5979548 81.0986014 99.612060546875 4.543,Yes,"[28.5979548, 81.0986014]",365687721,[],2024-07-30T09:30:13,29eef972-97d0-4244-a942-7841e251e1d1,0.17,rice,fallow,,,other_winter,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-14,,,1722309255982.jpg,,,Janaki,5.0,No,1640.86,28.597946844958088 81.09835010021925 0.0 0.0;28.598195883783188 81.09856903553009 0.0 0.0;28.597950083055363 81.09895024448633 0.0 0.0;28.597694273064658 81.09875041991472 0.0 0.0;28.597946844958088 81.09835010021925 0.0 0.0,1640.8577522130345,2024-06-24,,,5882.35,,,882.35,,fallow,,summer
1209,28.5979548 81.0986014 99.612060546875 4.543,Yes,"[28.5979548, 81.0986014]",365687721,[],2024-07-30T09:30:13,29eef972-97d0-4244-a942-7841e251e1d1,0.17,rice,fallow,,,other_winter,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-14,,,1722309255982.jpg,,,Janaki,5.0,No,1640.86,28.597946844958088 81.09835010021925 0.0 0.0;28.598195883783188 81.09856903553009 0.0 0.0;28.597950083055363 81.09895024448633 0.0 0.0;28.597694273064658 81.09875041991472 0.0 0.0;28.597946844958088 81.09835010021925 0.0 0.0,1640.8577522130345,2024-06-24,,,5882.35,,,882.35,,rice,5882.35,monsoon
1210,28.5953226 81.0983036 107.64410400390625 3.847,Yes,"[28.5953226, 81.0983036]",365687751,[],2024-07-30T09:30:16,1fa6401d-7e33-49e6-a6cc-0a7c4903b996,0.136,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-21,2024-06-10,,1722310452515.jpg,,,Janaki,4.0,No,1458.13,28.595431401993846 81.09813652932644 0.0 0.0;28.595278030147952 81.0983782634139 0.0 0.0;28.59572666424556 81.09862972050905 0.0 0.0;28.595832934902838 81.09839737415314 0.0 0.0;28.595431401993846 81.09813652932644 0.0 0.0,1458.134282250504,2024-06-27,2024-02-20,,4411.76,3676.47,,882.35,,mustard,882.35,winter
1210,28.5953226 81.0983036 107.64410400390625 3.847,Yes,"[28.5953226, 81.0983036]",365687751,[],2024-07-30T09:30:16,1fa6401d-7e33-49e6-a6cc-0a7c4903b996,0.136,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-21,2024-06-10,,1722310452515.jpg,,,Janaki,4.0,No,1458.13,28.595431401993846 81.09813652932644 0.0 0.0;28.595278030147952 81.0983782634139 0.0 0.0;28.59572666424556 81.09862972050905 0.0 0.0;28.595832934902838 81.09839737415314 0.0 0.0;28.595431401993846 81.09813652932644 0.0 0.0,1458.134282250504,2024-06-27,2024-02-20,,4411.76,3676.47,,882.35,,maize,3676.47,summer
1210,28.5953226 81.0983036 107.64410400390625 3.847,Yes,"[28.5953226, 81.0983036]",365687751,[],2024-07-30T09:30:16,1fa6401d-7e33-49e6-a6cc-0a7c4903b996,0.136,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-21,2024-06-10,,1722310452515.jpg,,,Janaki,4.0,No,1458.13,28.595431401993846 81.09813652932644 0.0 0.0;28.595278030147952 81.0983782634139 0.0 0.0;28.59572666424556 81.09862972050905 0.0 0.0;28.595832934902838 81.09839737415314 0.0 0.0;28.595431401993846 81.09813652932644 0.0 0.0,1458.134282250504,2024-06-27,2024-02-20,,4411.76,3676.47,,882.35,,rice,4411.76,monsoon
1211,28.5945216 81.0998784 117.06939697265625 4.523,Yes,"[28.5945216, 81.0998784]",365687783,[],2024-07-30T09:30:21,24365145-4e78-474c-a241-7d1fc2e8276b,0.17,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-25,2024-06-10,,1722311499483.jpg,,,Janaki,5.0,No,1966.55,28.594725771897068 81.09978575259447 0.0 0.0;28.594580641715375 81.0996526479721 0.0 0.0;28.59408666770873 81.1004177480936 0.0 0.0;28.59424769524722 81.1005474999547 0.0 0.0;28.594725771897068 81.09978575259447 0.0 0.0,1966.5472960971704,2024-06-25,2024-02-19,,5294.12,2647.06,,882.35,,mustard,882.35,winter
1211,28.5945216 81.0998784 117.06939697265625 4.523,Yes,"[28.5945216, 81.0998784]",365687783,[],2024-07-30T09:30:21,24365145-4e78-474c-a241-7d1fc2e8276b,0.17,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-25,2024-06-10,,1722311499483.jpg,,,Janaki,5.0,No,1966.55,28.594725771897068 81.09978575259447 0.0 0.0;28.594580641715375 81.0996526479721 0.0 0.0;28.59408666770873 81.1004177480936 0.0 0.0;28.59424769524722 81.1005474999547 0.0 0.0;28.594725771897068 81.09978575259447 0.0 0.0,1966.5472960971704,2024-06-25,2024-02-19,,5294.12,2647.06,,882.35,,maize,2647.06,summer
1211,28.5945216 81.0998784 117.06939697265625 4.523,Yes,"[28.5945216, 81.0998784]",365687783,[],2024-07-30T09:30:21,24365145-4e78-474c-a241-7d1fc2e8276b,0.17,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-25,2024-06-10,,1722311499483.jpg,,,Janaki,5.0,No,1966.55,28.594725771897068 81.09978575259447 0.0 0.0;28.594580641715375 81.0996526479721 0.0 0.0;28.59408666770873 81.1004177480936 0.0 0.0;28.59424769524722 81.1005474999547 0.0 0.0;28.594725771897068 81.09978575259447 0.0 0.0,1966.5472960971704,2024-06-25,2024-02-19,,5294.12,2647.06,,882.35,,rice,5294.12,monsoon
1212,28.5922486 81.1004872 114.42706298828125 4.862,Yes,"[28.5922486, 81.1004872]",365687805,[],2024-07-30T09:30:24,21e7a01e-1ea5-41fd-ace3-aa70f32ec559,0.10200000000000001,rice,fallow,,,wheat,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-24,,2024-03-30,1722313493733.jpg,,,Janaki,3.0,No,1451.4,28.59234537610221 81.10056158155203 0.0 0.0;28.592162855278 81.10046435147524 0.0 0.0;28.591975329520505 81.10041406005621 0.0 0.0;28.591869938131612 81.10037986189127 0.0 0.0;28.591796046340637 81.10035169869661 0.0 0.0;28.59167593527079 81.10057432204485 0.0 0.0;28.591940297199034 81.10061053186655 0.0 0.0;28.59213812662583 81.10070809721947 0.0 0.0;28.592261769828514 81.10076777637005 0.0 0.0;28.59234537610221 81.10056158155203 0.0 0.0,1451.4032778852143,2024-06-18,,2023-11-11,4901.96,,,3921.57,,wheat,3921.57,winter
1212,28.5922486 81.1004872 114.42706298828125 4.862,Yes,"[28.5922486, 81.1004872]",365687805,[],2024-07-30T09:30:24,21e7a01e-1ea5-41fd-ace3-aa70f32ec559,0.10200000000000001,rice,fallow,,,wheat,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-24,,2024-03-30,1722313493733.jpg,,,Janaki,3.0,No,1451.4,28.59234537610221 81.10056158155203 0.0 0.0;28.592162855278 81.10046435147524 0.0 0.0;28.591975329520505 81.10041406005621 0.0 0.0;28.591869938131612 81.10037986189127 0.0 0.0;28.591796046340637 81.10035169869661 0.0 0.0;28.59167593527079 81.10057432204485 0.0 0.0;28.591940297199034 81.10061053186655 0.0 0.0;28.59213812662583 81.10070809721947 0.0 0.0;28.592261769828514 81.10076777637005 0.0 0.0;28.59234537610221 81.10056158155203 0.0 0.0,1451.4032778852143,2024-06-18,,2023-11-11,4901.96,,,3921.57,,fallow,,summer
1212,28.5922486 81.1004872 114.42706298828125 4.862,Yes,"[28.5922486, 81.1004872]",365687805,[],2024-07-30T09:30:24,21e7a01e-1ea5-41fd-ace3-aa70f32ec559,0.10200000000000001,rice,fallow,,,wheat,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-24,,2024-03-30,1722313493733.jpg,,,Janaki,3.0,No,1451.4,28.59234537610221 81.10056158155203 0.0 0.0;28.592162855278 81.10046435147524 0.0 0.0;28.591975329520505 81.10041406005621 0.0 0.0;28.591869938131612 81.10037986189127 0.0 0.0;28.591796046340637 81.10035169869661 0.0 0.0;28.59167593527079 81.10057432204485 0.0 0.0;28.591940297199034 81.10061053186655 0.0 0.0;28.59213812662583 81.10070809721947 0.0 0.0;28.592261769828514 81.10076777637005 0.0 0.0;28.59234537610221 81.10056158155203 0.0 0.0,1451.4032778852143,2024-06-18,,2023-11-11,4901.96,,,3921.57,,rice,4901.96,monsoon
1213,28.5917167 81.1027715 126.419189453125 4.768,Yes,"[28.5917167, 81.1027715]",365687854,[],2024-07-30T09:30:29,7300a8d3-6845-4b92-86ce-000cdb15bf19,0.136,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-15,2024-06-10,,1722315213140.jpg,,,Janaki,4.0,No,1383.68,28.59191026948565 81.10278446227312 0.0 0.0;28.591787214649013 81.10299702733755 0.0 0.0;28.59136505892329 81.10269796103239 0.0 0.0;28.59149635718979 81.10248439013958 0.0 0.0;28.59191026948565 81.10278446227312 0.0 0.0,1383.678889128374,2024-06-25,2024-02-18,,4411.76,3308.82,,955.88,,mustard,955.88,winter
1213,28.5917167 81.1027715 126.419189453125 4.768,Yes,"[28.5917167, 81.1027715]",365687854,[],2024-07-30T09:30:29,7300a8d3-6845-4b92-86ce-000cdb15bf19,0.136,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-15,2024-06-10,,1722315213140.jpg,,,Janaki,4.0,No,1383.68,28.59191026948565 81.10278446227312 0.0 0.0;28.591787214649013 81.10299702733755 0.0 0.0;28.59136505892329 81.10269796103239 0.0 0.0;28.59149635718979 81.10248439013958 0.0 0.0;28.59191026948565 81.10278446227312 0.0 0.0,1383.678889128374,2024-06-25,2024-02-18,,4411.76,3308.82,,955.88,,maize,3308.82,summer
1213,28.5917167 81.1027715 126.419189453125 4.768,Yes,"[28.5917167, 81.1027715]",365687854,[],2024-07-30T09:30:29,7300a8d3-6845-4b92-86ce-000cdb15bf19,0.136,rice,maize,,,mustard,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-15,2024-06-10,,1722315213140.jpg,,,Janaki,4.0,No,1383.68,28.59191026948565 81.10278446227312 0.0 0.0;28.591787214649013 81.10299702733755 0.0 0.0;28.59136505892329 81.10269796103239 0.0 0.0;28.59149635718979 81.10248439013958 0.0 0.0;28.59191026948565 81.10278446227312 0.0 0.0,1383.678889128374,2024-06-25,2024-02-18,,4411.76,3308.82,,955.88,,rice,4411.76,monsoon
1214,28.5928163 81.1027642 122.90313720703125 3.79,Yes,"[28.5928163, 81.1027642]",365687886,[],2024-07-30T09:30:34,f55b00a1-393e-4766-a33a-29827b91a2a7,0.10200000000000001,rice,fallow,,,garlic,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-11,,,1722316365343.jpg,,,Janaki,3.0,No,1187.22,28.592602965435834 81.10278513282537 0.0 0.0;28.592703057120907 81.10259000211954 0.0 0.0;28.5931319783509 81.10290750861168 0.0 0.0;28.59302570496285 81.10307715833187 0.0 0.0;28.592602965435834 81.10278513282537 0.0 0.0,1187.224297194679,2024-07-01,,,5882.35,,,3921.57,,garlic,3921.57,winter
1214,28.5928163 81.1027642 122.90313720703125 3.79,Yes,"[28.5928163, 81.1027642]",365687886,[],2024-07-30T09:30:34,f55b00a1-393e-4766-a33a-29827b91a2a7,0.10200000000000001,rice,fallow,,,garlic,,,collect:VDwSaEqx2sOdMBER,Kailali,Rabischandra Bhatta,2024-10-11,,,1722316365343.jpg,,,Janaki,3.0,No,1187.22,28.592602965435834 81.10278513282537 0.0 0.0;28.592703057120907 81.10259000211954 0.0 0.0;28.5931319783509 81.10290750861168 0.0 0.0;28.59302570496285 81.10307715833187 0.0 0.0;28.592602965435834 81.10278513282537 0.0 0.0,1187.224297194679,2024-07-01,,,5882.35,,,3921.57,,fallow,,summer
